Job_id,Job_Title,Company,Skill,Experience,No_of_Skills,Lang_score,stars,Age,Link
657,Epidemiology/Data Scientist,BRS,"{R, Oracle, SAS, SQL, Tableau, STATA, Python}","{4, 2, 4, 5, 2, 1, 5}",7,"{0.1739, 0.087, 0.1739, 0.2174, 0.087, 0.0435, 0.2174}",3.700000048,30,https://www.indeed.com/rc/clk?jk=14b9aa93396588f2&fccid=e2c1d9254247b2b7&vjs=3
658,Epidemiology/Data Scientist,BRS,"{R, Oracle, SAS, SQL, Tableau, STATA, Python}","{2, 1, 5, 4, 3, 4, 5}",7,"{0.0833, 0.0417, 0.2083, 0.1667, 0.125, 0.1667, 0.2083}",3.700000048,30,https://www.indeed.com/rc/clk?jk=61e1089ab42da0fd&fccid=e2c1d9254247b2b7&vjs=3
659,Sr. DATA SCIENTIST,Microsoft,"{JavaScript, TensorFlow, Machine Learning, Hadoop, R, Azure, Sentiment Analytics, C/C++, SQL, .Net, Java, Splunk, C#, CSS, Python}","{4, 5, 4, 1, 4, 2, 3, 5, 1, 1, 5, 2, 1, 4, 1}",15,"{0.093, 0.1163, 0.093, 0.0233, 0.093, 0.0465, 0.0698, 0.1163, 0.0233, 0.0233, 0.1163, 0.0465, 0.0233, 0.093, 0.0233}",4.199999809,30,https://www.indeed.com/rc/clk?jk=416120983ec85666&fccid=734cb5a01ee60f80&vjs=3
665,Data Scientist -Internship (MS),Procter & Gamble,"{TensorFlow, Linux, Hadoop, R, Scala, C/C++, SQL, Tableau, Java, Spark, Python}","{1, 4, 3, 4, 3, 3, 3, 3, 3, 4, 2}",11,"{0.0303, 0.1212, 0.0909, 0.1212, 0.0909, 0.0909, 0.0909, 0.0909, 0.0909, 0.1212, 0.0606}",4.199999809,30,https://www.indeed.com/rc/clk?jk=dde4684e68e184c6&fccid=2da0dedf6df97194&vjs=3
666,Data Scientist (Mobile Games),DoubleDown Interactive LLC,"{Data Mining, Machine Learning, R, SQL, SPSS, Data Analysis, MATLAB, Python}","{1, 3, 5, 2, 3, 1, 2, 5}",8,"{0.0455, 0.1364, 0.2273, 0.0909, 0.1364, 0.0455, 0.0909, 0.2273}",,30,https://www.indeed.com/rc/clk?jk=ff2fb8438b7536fd&fccid=02aac05a295ce7de&vjs=3
668,"Data Scientist, Supply Chain",SpartanNash,"{Statistical Software, Business Intelligence, AI, Data Mining, Microsoft Powerpoint, Machine Learning, Power BI, R, Statisical Analysis, SAS, Lean, SQL, Microsoft Office, Tableau, Microsoft Word, Six Sigma Certification, Python, Supply Chain Experience}","{3, 3, 5, 4, 1, 1, 3, 5, 3, 5, 3, 5, 3, 5, 2, 1, 5, 4}",18,"{0.0492, 0.0492, 0.082, 0.0656, 0.0164, 0.0164, 0.0492, 0.082, 0.0492, 0.082, 0.0492, 0.082, 0.0492, 0.082, 0.0328, 0.0164, 0.082, 0.0656}",3.200000048,30,https://www.indeed.com/rc/clk?jk=54b251c406f31ec1&fccid=92213fc95c36e1ec&vjs=3
670,Data Scientist / Sr. Data Scientist,Visa,"{Statistical Software, STATA, Quantitative Analysis, Microsoft Powerpoint, R, SAS, Python, SQL, Tableau}","{5, 5, 5, 4, 4, 1, 3, 1, 1}",9,"{0.1724, 0.1724, 0.1724, 0.1379, 0.1379, 0.0345, 0.1034, 0.0345, 0.0345}",4,30,https://www.indeed.com/rc/clk?jk=e939a7843bf57e95&fccid=a3f737e511d9fc8c&vjs=3
671,Senior Data Scientist,ADT Corporation,"{Microsoft SQL Server, Data Mining, Microsoft Powerpoint, Power BI, Oracle, Sentiment Analytics, SQL, Excel, Tableau}","{1, 4, 3, 2, 4, 4, 5, 1, 4}",9,"{0.0357, 0.1429, 0.1071, 0.0714, 0.1429, 0.1429, 0.1786, 0.0357, 0.1429}",3.400000095,30,https://www.indeed.com/rc/clk?jk=f34ce2b34172c0c8&fccid=27a2140ddcca6697&vjs=3
672,Data Scientist,"C.H. Robinson Worldwide, Inc.","{Hive, Microsoft SQL Server, Machine Learning, R, Statisical Analysis, C/C++, MySQL, Analysis Skills, AI, Quantitative Analysis, Data Mining, Hadoop, Scala, Service-Oriented Architecture, Java, MongoDB, Spark, Docker, Redis, Python}","{1, 3, 4, 2, 3, 4, 1, 4, 2, 1, 2, 4, 4, 2, 1, 2, 4, 4, 1, 5}",20,"{0.0185, 0.0556, 0.0741, 0.037, 0.0556, 0.0741, 0.0185, 0.0741, 0.037, 0.0185, 0.037, 0.0741, 0.0741, 0.037, 0.0185, 0.037, 0.0741, 0.0741, 0.0185, 0.0926}",3.5,30,https://www.indeed.com/rc/clk?jk=79f433fbc10f9978&fccid=090a7d416d718609&vjs=3
673,"Data Scientist, Machine Learning",ZestFinance,"{Machine Learning, R, Python}","{1, 5, 4}",3,"{0.1, 0.5, 0.4}",3,30,https://www.indeed.com/rc/clk?jk=6ceb295d0e112617&fccid=b4d23b7ae49ca3e4&vjs=3
675,Senior Data Scientist,Centura Health,"{Java, Big Data, Data Mining, C/C++}","{3, 1, 3, 5}",4,"{0.25, 0.0833, 0.25, 0.4167}",3.5,30,https://www.indeed.com/rc/clk?jk=c737496833862fde&fccid=9d0686d90f6fdabc&vjs=3
676,Staff Data Scientist,Walmart,"{PMP, Data Mining, R, Distributed Control Systems, Statisical Analysis, SQL, Spark, Python}","{5, 1, 1, 1, 2, 3, 1, 1}",8,"{0.3333, 0.0667, 0.0667, 0.0667, 0.1333, 0.2, 0.0667, 0.0667}",3.599999905,30,https://www.indeed.com/rc/clk?jk=d9715004e3fe8289&fccid=822bc5d9a49270ea&vjs=3
677,Data Scientist,Red Ventures,"{Spark, Machine Learning, Marketing, R, Digital Marketing, Python}","{1, 3, 3, 5, 2, 2}",6,"{0.0625, 0.1875, 0.1875, 0.3125, 0.125, 0.125}",3.299999952,30,https://www.indeed.com/rc/clk?jk=3743b095ef88c0ff&fccid=c39dcf34372f1519&vjs=3
680,Sr. Data Scientist-Health Outcomes Evaluation,Cigna,"{Statistical Software, Data Mining, ICD-10, Hadoop, R, SAS, Statisical Analysis, SQL, Teradata, ICD-9}","{2, 4, 5, 2, 3, 1, 5, 5, 3, 5}",10,"{0.0571, 0.1143, 0.1429, 0.0571, 0.0857, 0.0286, 0.1429, 0.1429, 0.0857, 0.1429}",3.700000048,30,https://www.indeed.com/rc/clk?jk=2777d0e9bba47570&fccid=afbf8c270610a38a&vjs=3
681,Clinical Data Scientist,PRA Health Sciences,"{Conversion Optimization, R, SAS, SQL, Clinical Trials, Tableau}","{4, 5, 3, 5, 5, 4}",6,"{0.1538, 0.1923, 0.1154, 0.1923, 0.1923, 0.1538}",3.5,30,https://www.indeed.com/rc/clk?jk=ad52d23aa72f872d&fccid=59237124d676ae4d&vjs=3
682,Statistician/Data Scientist,ABSc,{Microsoft Office},{2},1,{1.0},3.400000095,30,https://www.indeed.com/rc/clk?jk=8f6e5a08d222f190&fccid=38629d05bffbd4ae&vjs=3
683,Senior Data Scientist,CenturyLink,"{Data Mining, Machine Learning, R, Scala, Perl, CI/CD, Clojure, C/C++, Java, T-SQL, Git, Python, Jira}","{5, 2, 3, 4, 1, 5, 4, 3, 2, 5, 4, 5, 1}",13,"{0.1136, 0.0455, 0.0682, 0.0909, 0.0227, 0.1136, 0.0909, 0.0682, 0.0455, 0.1136, 0.0909, 0.1136, 0.0227}",3.5,30,https://www.indeed.com/rc/clk?jk=71c37f62f40b4448&fccid=9bdf8e3a2f3d19e4&vjs=3
690,"Data Scientist, Data Science",E*TRADE FINANCIAL,"{Statistical Software, Machine Learning, R, SQL, Data Analysis, MATLAB, Leadership Experience, Python}","{4, 1, 2, 2, 5, 5, 2, 1}",8,"{0.1818, 0.0455, 0.0909, 0.0909, 0.2273, 0.2273, 0.0909, 0.0455}",3.599999905,30,https://www.indeed.com/rc/clk?jk=5fdce7ab3be35c27&fccid=6230a143b9a90490&vjs=3
692,Research Data Scientist,Eli Lilly,"{Data Mining, Machine Learning, Google Cloud Platform, R, C/C++, SQL, .Net, S3, NoSQL, Python}","{3, 1, 5, 1, 3, 1, 4, 3, 2, 5}",10,"{0.1071, 0.0357, 0.1786, 0.0357, 0.1071, 0.0357, 0.1429, 0.1071, 0.0714, 0.1786}",4.199999809,30,https://www.indeed.com/rc/clk?jk=f5bdeb380e282724&fccid=ac8d156b339793e6&vjs=3
695,Data Scientist,Ally Financial,"{Microsoft SQL Server, Machine Learning, Statisical Analysis, AI, Data Mining, SAS, Oracle, Teradata}","{4, 5, 5, 5, 4, 5, 5, 4}",8,"{0.1081, 0.1351, 0.1351, 0.1351, 0.1081, 0.1351, 0.1351, 0.1081}",3.700000048,30,https://www.indeed.com/rc/clk?jk=97c43ac6d0f45d18&fccid=f8c85b296194776f&vjs=3
696,Data Scientist,Advantage SCI,"{Pig, Hive, Machine Learning, Microsoft Powerpoint, R, SAS, SQL, Microsoft Office, Predictive Analytics, Spark, Visio, MATLAB, Python}","{4, 1, 2, 4, 1, 4, 1, 4, 2, 1, 4, 1, 5}",13,"{0.1176, 0.0294, 0.0588, 0.1176, 0.0294, 0.1176, 0.0294, 0.1176, 0.0588, 0.0294, 0.1176, 0.0294, 0.1471}",4.099999905,30,https://www.indeed.com/rc/clk?jk=7b5c6743aa03abdc&fccid=79418d497db53e12&vjs=3
698,"Data Scientist, Optimization",Civis Analytics,"{Machine Learning, Experimental Design, R, SQL, Big Data, Spark, Python}","{5, 1, 1, 2, 1, 5, 2}",7,"{0.2941, 0.0588, 0.0588, 0.1176, 0.0588, 0.2941, 0.1176}",3.5,30,https://www.indeed.com/rc/clk?jk=d6ae66b8738650d0&fccid=85806092f576a90e&vjs=3
700,Data Scientist,Equityzen,"{TensorFlow, Machine Learning, R, Sentiment Analytics, SQL, JSON, STATA, Natural Language Processing, MATLAB, SAS, Spark, Data Science, Python, Elasticsearch}","{5, 4, 4, 1, 1, 2, 1, 1, 4, 1, 5, 2, 5, 2}",14,"{0.1316, 0.1053, 0.1053, 0.0263, 0.0263, 0.0526, 0.0263, 0.0263, 0.1053, 0.0263, 0.1316, 0.0526, 0.1316, 0.0526}",,30,https://www.indeed.com/rc/clk?jk=e642ed1c1bbb7bb3&fccid=821df4a088f49e91&vjs=3
703,Senior Data Scientist-Seattle,Kaplan,{Machine Learning},{3},1,{1.0},3.799999952,30,https://www.indeed.com/rc/clk?jk=eb3b4fca8834100c&fccid=4ffdd90de5b0ef8f&vjs=3
706,Data Scientist 4,Northrop Grumman,"{JavaScript, Microsoft SQL Server, Data Management, R, SDLC, Oracle, SQL, HTML5, Tableau, CSS, Web Development}","{5, 1, 3, 1, 4, 5, 4, 2, 4, 2, 5}",11,"{0.1389, 0.0278, 0.0833, 0.0278, 0.1111, 0.1389, 0.1111, 0.0556, 0.1111, 0.0556, 0.1389}",4,30,https://www.indeed.com/rc/clk?jk=704466f665679681&fccid=11619ce0d3c2c733&vjs=3
710,Data Scientist,Northern Trust Corp.,"{TensorFlow, Linux, AI, Hive, Machine Learning, Hadoop, R, Perl, Azure, C/C++, Tableau, Splunk, Java, Shell Scripting, Python, AWS}","{3, 4, 1, 1, 4, 1, 4, 5, 5, 4, 5, 5, 3, 5, 3, 3}",16,"{0.0536, 0.0714, 0.0179, 0.0179, 0.0714, 0.0179, 0.0714, 0.0893, 0.0893, 0.0714, 0.0893, 0.0893, 0.0536, 0.0893, 0.0536, 0.0536}",3.900000095,30,https://www.indeed.com/rc/clk?jk=7132364422b33e28&fccid=659d7ed1b53f4cd4&vjs=3
713,"Cross-Disciplinary Machine Learning Physical Scientist, X",Google,"{Machine Learning, Experimental Design, Statisical Analysis, Python}","{1, 4, 1, 5}",4,"{0.0909, 0.3636, 0.0909, 0.4545}",4.300000191,30,https://www.indeed.com/rc/clk?jk=577b2ab0c415544c&fccid=a5b4499d9e91a5c6&vjs=3
714,Data Scientist - Machine Learning Expert,EXL,"{Hive, Data Mining, Spark, Machine Learning, Python}","{1, 1, 5, 3, 3}",5,"{0.0769, 0.0769, 0.3846, 0.2308, 0.2308}",3.799999952,30,https://www.indeed.com/rc/clk?jk=a9e4fcfd558a3236&fccid=e3e300fc88f0e813&vjs=3
716,Data Scientist,American Family Insurance,"{TensorFlow, Machine Learning, SAS, SQL, Spark}","{1, 1, 2, 1, 1}",5,"{0.1667, 0.1667, 0.3333, 0.1667, 0.1667}",3.799999952,30,https://www.indeed.com/rc/clk?jk=72c573b9500f3e49&fccid=e5c4515812210aed&vjs=3
719,Principal Data Scientist,Alion Science and Technology,"{Data Mining, Machine Learning, Statisical Analysis}","{5, 5, 4}",3,"{0.3571, 0.3571, 0.2857}",3.599999905,30,https://www.indeed.com/rc/clk?jk=0f13bdef95ad3ac7&fccid=1f295927bec6a974&vjs=3
720,Principal Data Scientist,Alion Science and Technology,"{Data Mining, Machine Learning, Statisical Analysis}","{4, 2, 4}",3,"{0.4, 0.2, 0.4}",3.599999905,30,https://www.indeed.com/rc/clk?jk=9d5bbd6109a09073&fccid=1f295927bec6a974&vjs=3
723,Senior Data Scientist,NORC at the University of Chicago,"{Linux, Natural Language Processing, Survey Design, Data Mining, Machine Learning, Python}","{5, 1, 3, 3, 5, 2}",6,"{0.2632, 0.0526, 0.1579, 0.1579, 0.2632, 0.1053}",3.5,30,https://www.indeed.com/rc/clk?jk=c6b046e569df3ffc&fccid=06c2388fc3e54c23&vjs=3
724,Data Scientist - Client Services,Morning Consult,"{Statistical Software, Survey Design, Qualtrics, R, Python, AWS}","{2, 3, 2, 2, 2, 2}",6,"{0.1538, 0.2308, 0.1538, 0.1538, 0.1538, 0.1538}",5,30,https://www.indeed.com/rc/clk?jk=085c651c9a9cca49&fccid=d02505eaf30f1ca5&vjs=3
725,Machine Learning Data Scientist,"First National of Nebraska, Inc.","{Machine Learning, Hadoop, R, SQL, Big Data, Visual Studio, Spark, NoSQL, Python}","{3, 2, 3, 2, 4, 4, 4, 3, 3}",9,"{0.1071, 0.0714, 0.1071, 0.0714, 0.1429, 0.1429, 0.1429, 0.1071, 0.1071}",4.199999809,30,https://www.indeed.com/rc/clk?jk=00d2e1ab3c5b5d11&fccid=93443b35b28eec93&vjs=3
727,Data Scientist (eCommerce),Electronic Arts,"{Data Mining, Machine Learning, Scala, R, SQL, Tableau, Java, Spark, NoSQL, Python}","{5, 2, 3, 4, 2, 3, 5, 3, 1, 2}",10,"{0.1667, 0.0667, 0.1, 0.1333, 0.0667, 0.1, 0.1667, 0.1, 0.0333, 0.0667}",3.900000095,30,https://www.indeed.com/rc/clk?jk=d1e2173361d28dbc&fccid=617d7f961cfcf54a&vjs=3
728,"Senior Data Scientist, Research",Slack,"{Natural Language Processing, Statistical Software, STATA, SPSS, R, Python, SQL}","{2, 5, 5, 5, 5, 1, 4}",7,"{0.0741, 0.1852, 0.1852, 0.1852, 0.1852, 0.037, 0.1481}",3.400000095,30,https://www.indeed.com/rc/clk?jk=260e41536a3f4f80&fccid=8d0ce3817d129779&vjs=3
730,Data Scientist - Experienced,Auto-Owners Insurance,"{Data Mining, Machine Learning, R, SQL, Spark, Data Warehouse, Python}","{3, 1, 3, 2, 4, 2, 4}",7,"{0.1579, 0.0526, 0.1579, 0.1053, 0.2105, 0.1053, 0.2105}",3.700000048,30,https://www.indeed.com/rc/clk?jk=e43b899218e25097&fccid=aba7dc3b3bb596d2&vjs=3
732,Principal Data Scientist,SpaceCurve,"{Linux, SAS, Service-Oriented Architecture, SQL, Data Analysis, NoSQL, MATLAB, Python}","{1, 3, 1, 5, 2, 3, 2, 5}",8,"{0.0455, 0.1364, 0.0455, 0.2273, 0.0909, 0.1364, 0.0909, 0.2273}",4,30,https://www.indeed.com/rc/clk?jk=4179ce70b7879fc3&fccid=642127b94898142b&vjs=3
733,Fleet Planning Data Scientist,Hertz,"{AI, Hive, Microsoft SQL Server, Hadoop, R, Oracle, SAS, SQL, Tableau, Teradata, Big Data, Build Automation, Python}","{2, 1, 1, 4, 1, 5, 1, 1, 3, 4, 5, 3, 4}",13,"{0.0571, 0.0286, 0.0286, 0.1143, 0.0286, 0.1429, 0.0286, 0.0286, 0.0857, 0.1143, 0.1429, 0.0857, 0.1143}",3.400000095,30,https://www.indeed.com/rc/clk?jk=df19f5fda47d6004&fccid=8c10964112cb0cc0&vjs=3
734,Data Scientist - Health Outcomes,Ascension Healthcare,"{Hive, Data Warehouse, Hadoop, SAS, Python, SQL, Tableau}","{2, 1, 4, 2, 5, 5, 3}",7,"{0.0909, 0.0455, 0.1818, 0.0909, 0.2273, 0.2273, 0.1364}",3.299999952,30,https://www.indeed.com/rc/clk?jk=23cf3d710abe8573&fccid=01f34a9f3f60e960&vjs=3
736,Senior Data Scientist,ADT Security Services,"{Microsoft SQL Server, Data Mining, Microsoft Powerpoint, Power BI, Oracle, Sentiment Analytics, SQL, Excel, Tableau}","{3, 5, 1, 3, 1, 5, 1, 2, 3}",9,"{0.125, 0.2083, 0.0417, 0.125, 0.0417, 0.2083, 0.0417, 0.0833, 0.125}",3.400000095,30,https://www.indeed.com/rc/clk?jk=c99ca53b8f8d355c&fccid=27a2140ddcca6697&vjs=3
739,Data Scientist,Alliant Credit Union,"{Machine Learning, Project Management, R, SAP, SAS, SQL, Tableau, Python}","{2, 5, 5, 5, 5, 4, 4, 4}",8,"{0.0588, 0.1471, 0.1471, 0.1471, 0.1471, 0.1176, 0.1176, 0.1176}",3.700000048,30,https://www.indeed.com/rc/clk?jk=243420e131065f22&fccid=90522bc4da128705&vjs=3
742,Data Scientist- Experienced Associate,Guidehouse,{NIST},{2},1,{1.0},,30,https://www.indeed.com/rc/clk?jk=d71e081aac030ee3&fccid=b8fdf400786b78b1&vjs=3
743,Data Scientist,"Visionist, Inc.","{TensorFlow, Machine Learning, Hadoop, R, Scala, Tableau, Java, Natural Language Processing, Spark, Python}","{1, 2, 3, 3, 2, 2, 4, 1, 3, 5}",10,"{0.0385, 0.0769, 0.1154, 0.1154, 0.0769, 0.0769, 0.1538, 0.0385, 0.1154, 0.1923}",,30,https://www.indeed.com/rc/clk?jk=0c7cc6cc9225753e&fccid=e087572700b24086&vjs=3
746,Senior Data Scientist,Dexcom,"{Hive, Machine Learning, R, Google Cloud Platform, Scala, Sentiment Analytics, SQL, Java, Spark, Git, Python}","{1, 5, 4, 4, 1, 2, 4, 1, 3, 2, 3}",11,"{0.0333, 0.1667, 0.1333, 0.1333, 0.0333, 0.0667, 0.1333, 0.0333, 0.1, 0.0667, 0.1}",3.599999905,30,https://www.indeed.com/rc/clk?jk=87bca549e5f0a0aa&fccid=57e4f1a84f2d849b&vjs=3
748,Sr Data Scientist,GE Careers,"{Machine Learning, SDLC, R, Eclipse, SAS, SQL, Predictive Analytics, Spark, SaaS, SPSS, Unit Testing, Python}","{5, 4, 5, 1, 1, 2, 5, 3, 3, 5, 5, 2}",12,"{0.122, 0.0976, 0.122, 0.0244, 0.0244, 0.0488, 0.122, 0.0732, 0.0732, 0.122, 0.122, 0.0488}",4,30,https://www.indeed.com/rc/clk?jk=eeb26f42020858df&fccid=c5c99ec01e2125aa&vjs=3
749,Data Scientist for Energy Systems,National Renewable Energy Laboratory,"{TensorFlow, Linux, Machine Learning, Kafka, R, SQL, Big Data, Data Warehouse, Design Experience, OOP, Python}","{4, 1, 5, 2, 1, 4, 4, 3, 2, 2, 1}",11,"{0.1379, 0.0345, 0.1724, 0.069, 0.0345, 0.1379, 0.1379, 0.1034, 0.069, 0.069, 0.0345}",3.700000048,30,https://www.indeed.com/rc/clk?jk=ac06f83d8f41537a&fccid=b4ae64835618776c&vjs=3
752,Staff Data Scientist,GE Careers,{Data Management},{1},1,{1.0},4,30,https://www.indeed.com/rc/clk?jk=a1258837ffe95218&fccid=c5c99ec01e2125aa&vjs=3
753,Senior Data Scientist,DISH,"{Bootstrap, Hive, Machine Learning, Hadoop, SQL, Tableau, Teradata, MySQL, Spark, Data Analysis, Python}","{2, 2, 1, 1, 5, 3, 4, 4, 4, 1, 3}",11,"{0.0667, 0.0667, 0.0333, 0.0333, 0.1667, 0.1, 0.1333, 0.1333, 0.1333, 0.0333, 0.1}",3.299999952,30,https://www.indeed.com/rc/clk?jk=e9f51b63a0e03708&fccid=3c371b712ace44cf&vjs=3
754,Cloud DATA SCIENTIST - Big Data Platform Team,Oracle,"{Linux, Machine Learning, Perl, R, C/C++, SQL, Big Data, C#, Software Development, MATLAB, Data Mining, Hadoop, Scala, Weka, SAS, Oracle, Java, .Net, Spark, Git}","{5, 3, 3, 2, 5, 3, 2, 2, 3, 1, 3, 2, 2, 1, 3, 4, 3, 5, 4, 2}",20,"{0.0862, 0.0517, 0.0517, 0.0345, 0.0862, 0.0517, 0.0345, 0.0345, 0.0517, 0.0172, 0.0517, 0.0345, 0.0345, 0.0172, 0.0517, 0.069, 0.0517, 0.0862, 0.069, 0.0345}",3.900000095,30,https://www.indeed.com/rc/clk?jk=4a5b2782def18bfd&fccid=cd22d01053af7669&vjs=3
755,Sr. Data Scientist,Ingersoll Rand,"{Data Mining, Machine Learning, R, Azure, SQL, Tableau, Alteryx, Data Science, Python}","{5, 2, 2, 5, 3, 1, 4, 3, 2}",9,"{0.1852, 0.0741, 0.0741, 0.1852, 0.1111, 0.037, 0.1481, 0.1111, 0.0741}",3.799999952,30,https://www.indeed.com/rc/clk?jk=b7f2b85a93cfb4c4&fccid=2e3453ae2db0c66d&vjs=3
756,Data Scientist,Deloitte,"{Pig, Hive, Data Mining, Machine Learning, Hadoop, R, SAS, SQL, Tableau, Troubleshooting, Python}","{4, 4, 2, 3, 3, 1, 4, 5, 4, 2, 2}",11,"{0.1176, 0.1176, 0.0588, 0.0882, 0.0882, 0.0294, 0.1176, 0.1471, 0.1176, 0.0588, 0.0588}",4,30,https://www.indeed.com/rc/clk?jk=3e75a3c4111a4155&fccid=9e215d88a6b33622&vjs=3
758,"Data Scientist Technical Lead, Google Maps",Google,"{Statistical Software, Machine Learning, R, SQL, Data Analysis, MATLAB, Leadership Experience, Python}","{4, 4, 4, 4, 5, 5, 5, 2}",8,"{0.1212, 0.1212, 0.1212, 0.1212, 0.1515, 0.1515, 0.1515, 0.0606}",4.300000191,30,https://www.indeed.com/rc/clk?jk=0a04c503ffd60e3e&fccid=a5b4499d9e91a5c6&vjs=3
760,Senior Data Scientist,Verizon,"{AI, Machine Learning, R, SQL, Java, Natural Language Processing, Telecommunication, Python, Continuous Improvement}","{3, 3, 3, 3, 3, 2, 5, 4, 1}",9,"{0.1111, 0.1111, 0.1111, 0.1111, 0.1111, 0.0741, 0.1852, 0.1481, 0.037}",3.900000095,30,https://www.indeed.com/rc/clk?jk=32e294233dfef88a&fccid=f7029f63fe5c906e&vjs=3
761,Data Scientist,"The Cadmus Group, Inc.","{Statistical Software, Microsoft Word, Microsoft Powerpoint, Data Analysis}","{2, 5, 3, 4}",4,"{0.1429, 0.3571, 0.2143, 0.2857}",,30,https://www.indeed.com/rc/clk?jk=25de4e82a3c951b5&fccid=ec4be61cc720b6f3&vjs=3
763,Data Scientist/Statistician/Predictive Modeler,DataLab USA,"{Database Marketing, Data Mining, Marketing, R, SAS, SQL}","{4, 2, 5, 4, 1, 4}",6,"{0.2, 0.1, 0.25, 0.2, 0.05, 0.2}",4.5,30,https://www.indeed.com/rc/clk?jk=31323d9202b0d24e&fccid=b9a42c510078fe6e&vjs=3
764,Staff Data Scientist,GE Careers,"{Machine Learning, SDLC, R, Eclipse, SAS, SQL, Predictive Analytics, Spark, SaaS, SPSS, Unit Testing, Python}","{3, 3, 1, 1, 1, 4, 1, 1, 2, 1, 5, 4}",12,"{0.1111, 0.1111, 0.037, 0.037, 0.037, 0.1481, 0.037, 0.037, 0.0741, 0.037, 0.1852, 0.1481}",4,30,https://www.indeed.com/rc/clk?jk=5dd445d5faf16a2b&fccid=c5c99ec01e2125aa&vjs=3
765,Data Scientist III - United States,Forcepoint,"{Data Mining, Machine Learning, R, SQL, Java, SSL, Natural Language Processing, Spark, DNS, Python, TCP/IP, TCP}","{3, 4, 2, 3, 1, 5, 4, 5, 1, 1, 4, 1}",12,"{0.0882, 0.1176, 0.0588, 0.0882, 0.0294, 0.1471, 0.1176, 0.1471, 0.0294, 0.0294, 0.1176, 0.0294}",3.099999905,30,https://www.indeed.com/rc/clk?jk=808aeb597c3ae2cd&fccid=f37511fc55a3e95b&vjs=3
768,Marketing Data Scientist,Drybar,"{Customer Segmentation, Time Management, Machine Learning, Conversion Optimization, Marketing, R, Marketing Mix Modeling, Digital Marketing, SAS, Microsoft Office, SQL, Python, Attribution Modeling}","{3, 2, 2, 4, 4, 5, 1, 4, 2, 4, 3, 5, 5}",13,"{0.0682, 0.0455, 0.0455, 0.0909, 0.0909, 0.1136, 0.0227, 0.0909, 0.0455, 0.0909, 0.0682, 0.1136, 0.1136}",3.400000095,30,https://www.indeed.com/rc/clk?jk=5a2acbd5e646b9aa&fccid=83e76295c6233db5&vjs=3
770,Data Scientist,Philips,"{TensorFlow, Machine Learning, C/C++, SQL, Natural Language Processing, C#, Software Development, Network, Hadoop, SDLC, Image Processing, .Net, Java, MongoDB, Spark, Python}","{3, 3, 4, 2, 1, 1, 2, 1, 3, 2, 4, 3, 1, 4, 1, 1}",16,"{0.0833, 0.0833, 0.1111, 0.0556, 0.0278, 0.0278, 0.0556, 0.0278, 0.0833, 0.0556, 0.1111, 0.0833, 0.0278, 0.1111, 0.0278, 0.0278}",4,30,https://www.indeed.com/rc/clk?jk=c644f4be8ec88349&fccid=e4af9ca5b6d3a604&vjs=3
772,Data Scientist -COR Administration,Houston Methodist,"{Epic Certification, Process Mapping}","{5, 5}",2,"{0.5, 0.5}",4.199999809,30,https://www.indeed.com/rc/clk?jk=82d8e01940382317&fccid=1fc7fdf0baeeb13b&vjs=3
773,Data Scientist -COR Administration,Houston Methodist,"{Epic Certification, Process Mapping}","{1, 5}",2,"{0.1667, 0.8333}",4.199999809,30,https://www.indeed.com/rc/clk?jk=c1b05b80298ea16b&fccid=1fc7fdf0baeeb13b&vjs=3
774,Principal Data Scientist,Alion Science and Technology,"{Data Mining, Machine Learning, Statisical Analysis}","{1, 4, 4}",3,"{0.1111, 0.4444, 0.4444}",3.599999905,30,https://www.indeed.com/rc/clk?jk=89b660a5ab8e44d8&fccid=1f295927bec6a974&vjs=3
779,Senior Data Scientist,Humana,"{Data Mining, SPSS, SAS, Python, SQL}","{5, 5, 1, 5, 5}",5,"{0.2381, 0.2381, 0.0476, 0.2381, 0.2381}",3.700000048,30,https://www.indeed.com/rc/clk?jk=5802a18a5ca66107&fccid=5f1f0e6dcc6cbc83&vjs=3
782,"Sr. Data Scientist, Customer Insights",Groupon,"{Hive, Data Mining, Spark, Machine Learning, R, Python, SQL, Teradata}","{2, 5, 2, 3, 4, 3, 4, 2}",8,"{0.08, 0.2, 0.08, 0.12, 0.16, 0.12, 0.16, 0.08}",3.599999905,30,https://www.indeed.com/rc/clk?jk=9fabfd75ab5a06eb&fccid=863ad2cc91c92c82&vjs=3
784,Data Scientist,Engility,{TS/SCI Clearance},{3},1,{1.0},3.799999952,30,https://www.indeed.com/rc/clk?jk=f071d1d1563595cf&fccid=8f4494456f232fc2&vjs=3
785,"Senior Data Scientist, GSPE - Round Rock, TX",Dell,"{Pig, Hive, Data Mining, Machine Learning, Hadoop, R, Scala, SQL, HBase, Java, Big Data, Natural Language Processing, MongoDB, Spark, NoSQL, Python, Elasticsearch}","{3, 3, 5, 1, 2, 1, 4, 2, 3, 3, 4, 5, 3, 1, 3, 3, 5}",17,"{0.0588, 0.0588, 0.098, 0.0196, 0.0392, 0.0196, 0.0784, 0.0392, 0.0588, 0.0588, 0.0784, 0.098, 0.0588, 0.0196, 0.0588, 0.0588, 0.098}",4,30,https://www.indeed.com/rc/clk?jk=29082c2dfe361c7e&fccid=0918a251e6902f97&vjs=3
